"Users","New_users","Avg_session","Pages_session","Sessions","P_rebound","Author","Section","Year","Month","Day","Days_count","Title_length","Subtitle_length","Content_length","anger_title","anticipation_title","disgust_title","fear_title","joy_title","sadness_title","surprise_title","trust_title","negative_title","positive_title","anger_subtitle","anticipation_subtitle","disgust_subtitle","fear_subtitle","joy_subtitle","sadness_subtitle","surprise_subtitle","trust_subtitle","negative_subtitle","positive_subtitle","anger_content","anticipation_content","disgust_content","fear_content","joy_content","sadness_content","surprise_content","trust_content","negative_content","positive_content","Topics"
16,10,20,1.36,14,78.57,"Diana G. Garay","internacional",2024,"2",4,25,77,122,4451,1,0,0,1,0,0,0,0,1,0,1,0,0,3,0,2,1,0,2,2,13,12,8,30,3,26,11,25,40,32,NA
47,44,1150,2.52,46,76.09,"Silvia Jiménez","internacional",2024,"1",10,50,95,111,6508,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,3,1,40,12,13,41,3,28,15,26,76,40,NA
83,77,270,1.4,80,78.75,"Víctor Amaya","internacional",2024,"1",9,51,95,157,4644,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,13,14,9,20,13,16,7,30,41,49,NA
248,239,276,1.47,265,83.4,"Jesús Buitrago","internacional",2024,"1",9,51,80,175,1460,2,0,0,2,0,1,0,0,2,1,0,1,0,0,1,0,1,3,0,3,13,1,1,14,1,8,1,4,18,10,NA
29,17,212,1.48,21,71.43,"Silvia Jiménez","internacional",2024,"1",28,32,113,106,1394,3,1,0,3,0,2,0,0,2,0,3,0,1,3,0,2,0,0,2,0,7,3,3,7,3,6,3,5,12,6,"Estados Unidos"
47,46,3,1.12,49,83.67,"Silvia Jiménez","internacional",2023,"6",13,261,144,154,2330,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,1,2,4,9,1,10,4,6,8,17,18,23,"Estados Unidos"
30,14,55,1.47,30,90,"Carlos Vázquez","internacional",2024,"2",4,25,47,172,5240,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,3,23,9,9,27,10,16,8,30,43,54,NA
840,753,171,1.35,894,80.54,"Lorena Sáez","internacional",2024,"1",13,47,106,140,3978,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,7,1,12,4,6,3,17,14,32,"Estados Unidos"
1264,1,133,1.33,1372,75.73,"Jesús Buitrago","internacional",2024,"1",13,47,113,140,7208,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,32,17,17,27,14,27,13,24,56,44,NA
34,4,26,1.17,35,88.57,"Nora Villalba","internacional",2024,"2",14,15,93,174,2442,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,7,3,10,2,6,2,9,16,28,"Estados Unidos"
60,55,204,1.34,68,77.94,"Silvia Jiménez","internacional",2023,"12",25,66,111,136,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,3,2,1,7,4,2,3,14,10,18,NA
49,39,26,1.25,44,88.64,"Nora Villalba","internacional",2024,"1",11,49,73,161,2652,2,0,0,2,0,0,0,0,3,2,0,1,0,0,0,1,0,2,2,3,14,4,1,18,2,7,1,9,25,22,"Estados Unidos"
15,9,21,1.89,9,77.78,"Silvia Jiménez","internacional",2024,"1",22,38,90,163,1475,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,5,3,4,8,7,4,8,7,17,"Estados Unidos"
50,44,359,1.54,46,86.96,"Silvia Jiménez","internacional",2024,"1",20,40,101,115,1545,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,1,0,2,1,5,5,9,6,2,6,2,10,16,10,NA
817,781,79,1.17,826,89.35,"Carlos Vázquez","internacional",2024,"2",6,23,77,136,3335,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,2,0,0,2,0,5,6,4,13,10,14,6,24,12,44,NA
221,183,23,1.25,225,80.89,"Alejandro G. Motta","internacional",2024,"1",29,31,60,133,1776,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,2,2,8,0,5,5,5,17,12,"Estados Unidos"
36,19,593,1.83,36,83.33,"Álvaro Gómez-Chaparro","internacional",2024,"2",5,24,75,89,4629,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2,0,3,18,19,7,22,10,15,10,29,39,47,NA
96,31,33,1.17,88,86.36,"Silvia Jiménez","internacional",2024,"1",9,51,80,109,1415,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,1,1,6,2,5,1,9,8,12,NA
24,19,155,1.41,22,86.36,"Silvia Jiménez","internacional",2024,"1",23,37,110,120,6625,2,1,2,2,0,1,0,0,3,0,1,1,1,1,0,1,0,1,1,0,34,32,28,50,8,47,13,41,78,53,"Estados Unidos"
541,460,194,1.29,572,83.92,"Álvaro Olloqui","internacional",2024,"1",10,50,116,167,2621,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,1,1,3,2,7,5,2,9,4,7,3,14,13,28,"Estados Unidos"
17,4,3,1.7,10,100,"Lorena Sáez","internacional",2024,"1",16,44,106,163,3924,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,4,9,2,8,5,7,5,21,11,35,"Estados Unidos"
321,93,21,2.28,164,84.15,"Antonio Fernández","internacional",2024,"2",11,18,66,114,3383,3,0,0,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,1,0,21,9,0,28,5,8,0,18,25,45,"Estados Unidos"
24,22,2,1.08,24,91.67,"Antonio Fernández","internacional",2024,"2",11,18,66,114,3383,3,0,0,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,1,0,21,9,0,28,5,8,0,18,25,45,"Estados Unidos"
119,88,40,1.38,103,87.38,"Silvia Jiménez","internacional",2024,"1",14,46,111,130,2127,4,0,1,4,0,3,1,0,4,2,4,1,2,5,1,4,2,0,6,2,12,5,7,16,4,10,7,9,17,16,NA
52,44,29,1.25,53,84.91,"Lorena Sáez","internacional",2023,"3",5,361,125,136,3413,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,13,9,9,14,4,12,4,25,22,32,NA
14,14,914,2.25,16,68.75,"Víctor Amaya","internacional",2023,"4",2,333,52,124,4569,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,8,13,3,12,11,7,5,33,13,42,NA
12,11,725,1.93,14,64.29,"Enrique Castilla","internacional",2023,"10",26,126,66,127,1741,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,1,11,7,9,11,6,10,9,10,15,13,NA
86,55,15,1.58,60,85,"Silvia Jiménez","internacional",2024,"1",4,56,84,51,1145,4,0,0,4,0,1,0,0,3,1,0,1,1,1,0,0,1,1,1,0,7,5,8,13,2,4,5,13,14,4,"Estados Unidos"
29,15,51,1.07,29,82.76,"Marco Chavarría","internacional",2024,"1",2,58,88,128,1468,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,5,1,1,3,1,3,7,2,14,NA
106,34,49,1.56,73,84.93,"Alberto Tejedor","internacional",2024,"1",6,54,112,106,4487,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,1,16,14,2,26,8,7,6,22,23,38,NA
317,182,24,1.2,322,79.19,"Alberto Tejedor","internacional",2024,"1",24,36,65,58,1353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,6,1,2,0,2,5,3,"Rusia"
16,4,8,1.05,20,85,"Alberto Tejedor","internacional",2024,"1",24,36,65,58,1353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,6,1,2,0,2,5,3,"Rusia"
39,20,9,1.85,27,88.89,"Nora Villalba","internacional",2024,"2",15,14,71,106,2230,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,8,5,0,16,2,7,4,11,16,16,"Rusia"
34,29,9,1.25,40,77.5,"Ángel Luis de Santos","internacional",2023,"4",11,324,124,144,8612,1,1,0,2,0,1,1,0,2,1,2,1,0,3,1,0,1,3,1,3,44,27,4,52,9,12,10,48,60,72,"Estados Unidos"
17,11,420,1.71,17,82.35,"Ángel Luis de Santos","internacional",2023,"6",2,272,122,79,4276,2,1,0,4,0,1,1,0,3,1,0,2,0,2,0,0,1,2,2,3,25,16,2,31,5,21,6,31,42,33,"Ucrania"
15,14,458,1.73,15,73.33,"Antonio Añover","internacional",2023,"7",9,235,90,159,3745,2,0,0,3,1,2,0,0,3,2,4,1,3,2,1,3,1,1,4,2,15,17,2,19,14,13,5,25,22,40,NA
44,31,84,1.54,41,90.24,"Lucía Gutiérrez","internacional",2024,"1",26,34,106,76,5651,2,2,1,2,2,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,27,17,23,38,9,37,11,24,55,48,"Estados Unidos"
15,11,193,1.31,16,68.75,"Nora Villalba","internacional",2023,"5",8,297,79,101,4198,2,0,0,3,0,2,0,0,3,1,1,0,1,1,1,0,0,2,2,3,20,12,3,24,7,17,5,21,38,33,NA
35,20,225,1.35,34,79.41,"Alberto Tejedor","internacional",2023,"7",3,241,101,76,3455,1,0,1,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,27,5,6,24,3,15,2,10,39,20,"Rusia"
53,45,39,1.11,57,71.93,"Dámaris Fernández","internacional",2023,"9",11,171,138,227,3128,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,1,3,13,8,4,30,2,14,8,14,27,32,"Estados Unidos"
12,4,57,1.79,14,85.71,"Nora Villalba","internacional",2024,"1",29,31,108,156,2193,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,4,1,2,5,2,2,4,4,0,11,8,19,"Rusia"
27,27,5,1.22,32,84.38,"Paco Rodríguez","internacional",2023,"8",26,187,79,157,2539,0,1,0,2,0,0,2,0,1,1,0,1,0,2,0,0,2,0,1,1,8,10,4,10,3,5,6,13,20,23,NA
20,11,15,1.16,19,84.21,"Nora Villalba","internacional",2024,"1",16,44,95,144,1726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,3,2,0,3,1,10,6,14,"Rusia"
35,14,49,1.6,25,80,"Silvia Jiménez","internacional",2024,"1",3,57,86,134,2013,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,4,6,10,0,16,2,5,7,11,12,21,NA
21,19,86,1.24,21,76.19,"Ángel Luis de Santos","internacional",2023,"7",30,214,121,149,4384,2,0,0,1,0,1,0,0,4,1,0,0,0,1,0,2,0,0,3,0,18,14,2,37,5,21,4,10,47,21,"Ucrania"
76,40,52,1.44,66,78.79,"Nora Villalba","internacional",2024,"1",11,49,83,102,1508,1,0,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,0,1,3,7,5,1,11,1,2,1,5,9,8,"Estados Unidos"
21,20,258,1.36,22,68.18,"Ángel Luis de Santos","internacional",2023,"6",5,269,121,173,5553,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,0,2,1,14,7,1,19,2,3,2,30,25,40,NA
34,32,1089,2.26,39,66.67,"Nora Villalba","internacional",2023,"5",17,288,102,126,2619,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,2,3,5,1,6,1,13,14,11,NA
27,21,31,1.3,27,70.37,"Juanlu Martín","internacional",2023,"12",28,63,103,151,1255,0,1,0,0,1,0,1,1,0,2,0,1,0,1,1,1,1,2,1,3,5,3,1,5,3,5,5,13,9,14,NA
42,36,3,1.17,42,95.24,"Nora Villalba","internacional",2023,"9",17,165,105,168,2657,1,1,0,2,0,1,0,0,2,2,1,1,0,1,1,1,0,0,2,2,24,7,5,36,3,24,3,9,38,17,"Estados Unidos"
132,122,221,1.35,139,84.17,"Nora Villalba","internacional",2023,"8",24,189,132,150,2485,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,4,1,8,4,8,12,4,4,1,15,19,15,NA
112,41,57,1.27,113,77.88,"Nora Villalba","internacional",2024,"2",16,13,90,135,2406,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,1,0,0,4,0,10,6,4,9,2,6,2,9,21,18,"Rusia"
30,29,4,1.13,30,90,"Nora Villalba","internacional",2023,"7",8,236,78,80,2595,0,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,16,1,8,7,1,8,6,7,18,NA
25,22,297,1.31,39,74.36,"Dámaris Fernández","internacional",2023,"4",19,316,65,101,3793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,8,4,9,8,4,4,17,9,31,NA
106,91,120,1.27,104,74.04,"Camila Pujalví","internacional",2024,"1",29,31,84,164,3733,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,9,10,8,11,5,12,1,16,19,29,NA
37,6,37,2.42,24,83.33,"Lucía Gutiérrez","internacional",2024,"1",17,43,79,58,1533,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,0,7,2,5,9,0,7,1,1,18,1,"Rusia"
146,141,221,1.39,169,78.11,"Antonio Añover","internacional",2022,"1",23,767,116,106,3963,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,1,1,4,13,8,11,4,10,9,22,16,37,NA
12,12,481,1.5,14,85.71,"José Miguel Ramírez","internacional",2022,"3",31,700,60,118,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,1,10,24,11,12,80,24,143,NA
24,19,180,1.44,25,80,"Antonio Añover","internacional",2022,"11",26,460,50,129,5019,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17,10,3,24,4,9,0,25,28,40,"Estados Unidos"
22,20,10,1.14,22,90.91,"Lorena Sáez","internacional",2022,"8",28,550,103,143,3973,0,1,0,3,0,1,0,0,3,1,0,0,0,0,1,2,1,0,3,1,11,21,7,23,12,17,6,20,25,34,NA
12,10,358,1.5,16,75,"Silvia Jiménez","internacional",2022,"12",23,433,101,134,4862,5,0,3,5,0,4,2,0,5,1,4,0,2,4,0,4,1,0,4,0,48,26,31,65,24,43,25,29,65,49,NA
433,411,100,1.22,463,83.59,"Héctor Herrera","internacional",2024,"2",9,20,45,72,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,10,15,28,2,14,26,18,53,NA
27,24,491,1.55,29,86.21,"Dámaris Fernández","internacional",2023,"6",25,249,91,94,2458,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,8,0,4,5,5,1,9,7,26,NA
21,11,95,1.67,15,80,"Mar Sánchez-Cascado","internacional",2024,"1",3,57,121,116,5911,0,3,1,3,1,3,1,2,3,3,2,1,1,3,0,1,0,2,3,2,11,24,14,33,7,20,18,23,32,48,NA
15,6,110,1.7,10,90,"Mar Sánchez-Cascado","internacional",2024,"1",5,55,114,141,5780,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,23,18,5,32,9,11,7,34,33,65,NA
22,17,11,1.14,21,95.24,"Silvia Jiménez","internacional",2024,"1",3,57,47,86,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,5,0,3,3,2,4,1,NA
40,26,28,1.13,39,66.67,"Atlas","internacional",2024,"1",16,44,68,105,1489,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,2,1,5,2,7,8,7,17,NA
16,14,2,1.19,16,87.5,"Raad Salam","internacional",2023,"4",24,311,63,111,9136,0,0,0,1,0,1,0,0,1,0,3,0,0,2,0,2,2,0,4,0,28,15,9,28,10,30,7,32,48,58,NA
39,39,12,1.1,40,87.5,"Silvia Jiiménez","internacional",2023,"2",28,366,121,189,2777,3,0,1,3,0,3,1,0,3,1,3,0,2,4,0,3,2,2,4,4,11,5,8,14,4,14,4,8,20,21,NA
17,2,3479,5.35,20,25,"Antonio Añover","internacional",2024,"1",11,49,114,161,2515,0,1,0,0,1,0,1,1,0,1,1,3,0,2,2,0,2,1,2,2,9,9,1,11,11,3,8,13,18,32,"Animales"
24,21,47,1.25,24,83.33,"Antonio Añover","internacional",2024,"1",27,33,113,172,3362,1,0,0,2,0,1,0,0,2,2,3,0,1,3,0,3,1,0,3,0,7,5,2,11,3,15,1,11,22,20,NA
1371,1,82,1.39,1534,75.68,"Antonio Añover","internacional",2024,"2",13,16,111,137,2719,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,3,1,2,0,3,0,2,4,6,2,12,11,43,NA
20,19,1221,2.28,25,48,"Antonio Añover","internacional",2023,"9",11,171,111,157,3479,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,1,1,1,2,5,9,6,10,13,12,3,23,16,44,NA
189,132,19,1.15,178,88.76,"Mar Sánchez-Cascado","internacional",2024,"1",1,59,88,177,5546,2,1,0,3,1,1,2,1,2,1,1,1,1,1,1,0,0,1,0,1,10,15,8,21,8,11,15,18,24,42,NA
514,134,32,2.82,193,82.9,"Mar Sánchez-Cascado","internacional",2024,"1",2,58,125,136,5021,0,1,0,0,1,0,1,0,0,1,1,0,0,3,0,1,1,2,3,3,12,21,8,34,5,21,11,15,27,31,NA
16,1,201,4.75,4,50,"Alberto Tejedor","internacional",2024,"2",5,24,104,171,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,17,11,5,19,7,10,4,25,29,28,NA
47,34,42,1.18,49,75.51,"Natalia Duarte","internacional",2024,"1",24,36,117,120,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,14,4,31,10,12,3,42,30,46,"Rusia"
16,4,20,1.33,12,83.33,"Antonio Fernández","internacional",2024,"1",27,33,83,145,3458,1,0,0,2,0,1,0,0,2,1,1,1,0,2,1,1,0,1,2,1,16,12,2,24,10,11,7,23,31,37,NA
15,4,42,3.33,6,83.33,"Silvia Jiménez","internacional",2024,"1",23,37,104,127,2560,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,2,2,4,17,13,15,20,1,30,6,14,49,20,NA
21,9,0,1.75,12,116.67,"La Razón","internacional",2024,"1",10,50,103,119,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,7,2,14,7,1,1,38,19,59,NA
22,14,59,1.24,21,76.19,"Lucía Gutiérrez","internacional",2024,"1",19,41,98,74,5195,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,11,2,15,3,13,4,24,22,35,"Rusia"
51,15,8,1.93,29,86.21,"Europa Press","internacional",2024,"2",5,24,85,100,4916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,6,14,2,8,15,10,5,31,21,61,NA
25,20,332,1.42,31,67.74,"Alfonso Masoliver","internacional",2023,"12",13,78,86,126,7247,1,0,0,2,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,35,24,12,42,17,23,13,30,56,52,NA
15,10,0,1.36,11,100,"Nora Villalba","internacional",2024,"1",17,43,106,151,1955,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,11,8,2,12,4,3,3,10,11,17,NA
24,19,280,2.14,21,71.43,"Silvia Jiménez","internacional",2024,"2",13,16,105,137,2838,0,1,0,0,1,0,0,1,0,1,2,2,1,2,0,1,1,1,7,1,19,15,12,20,7,21,12,12,42,25,"Fútbol"
21,19,607,1.67,24,87.5,"Silvia Jiménez","internacional",2023,"12",9,82,104,115,3554,1,1,1,1,1,1,2,0,1,2,2,2,1,1,2,0,1,2,1,2,21,13,12,26,9,13,10,24,27,37,NA
27,22,69,1.07,27,96.3,"Paco Rodríguez","internacional",2023,"8",27,186,97,213,5791,1,0,1,3,0,2,0,0,3,0,2,1,2,4,0,3,1,0,4,0,52,18,28,63,5,51,14,29,70,42,NA
169,80,51,1.35,174,69.54,"Lorena Sáez","internacional",2024,"1",27,33,98,189,1966,0,0,0,1,0,0,0,1,0,1,6,0,1,3,1,1,0,3,7,1,7,1,0,3,4,5,0,10,13,13,NA
36,15,11,1.28,36,80.56,"Lorena Sáez","internacional",2024,"1",27,33,98,189,1966,0,0,0,1,0,0,0,1,0,1,6,0,1,3,1,1,0,3,7,1,7,1,0,3,4,5,0,10,13,13,NA
29,24,3,1.07,29,89.66,"Valeria López","internacional",2023,"12",27,64,76,91,942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,3,0,5,3,1,7,3,NA
116,26,20,1.28,104,81.73,"Lucía Gutiérrez","internacional",2024,"2",5,24,90,88,2071,3,0,2,2,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1,18,11,2,13,6,6,4,12,20,25,"Rusia"
16,11,258,1.14,14,78.57,"Alberto Tejedor","internacional",2023,"12",15,76,98,110,5512,2,1,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,35,11,6,37,6,15,11,27,44,44,NA
136,50,60,1.35,127,80.31,"Afp","internacional",2024,"1",4,56,124,142,5613,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23,14,5,27,3,6,2,24,39,55,NA
20,19,109,1.14,21,90.48,"Alberto Tejedor","internacional",2023,"3",30,336,58,242,4424,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,0,19,9,9,27,9,12,5,21,37,36,NA
34,25,0,1.11,35,100,"Mar Sánchez-Cascado","internacional",2024,"1",31,29,140,117,3169,2,1,2,1,1,1,1,2,2,2,1,0,1,1,0,1,0,0,3,0,32,11,17,38,4,31,8,17,57,23,NA
17,5,116,1.5,16,68.75,"La Razón","internacional",2024,"1",12,48,84,45,2455,1,0,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,1,7,5,2,10,3,3,4,9,15,15,NA
20,7,502,2,16,87.5,"Paco Rodríguez","internacional",2024,"1",19,41,118,164,3286,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,1,0,0,2,0,12,7,4,15,6,15,9,13,24,22,NA
19,19,1103,2.29,24,62.5,"Guillermo Sebastià","internacional",2023,"12",7,84,38,142,3177,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,3,0,3,10,7,10,22,9,18,6,25,27,31,NA
1248,1,308,1.47,1362,80.84,"Lorena Sáez","internacional",2024,"1",28,32,101,119,5102,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,17,16,13,17,15,23,5,27,36,36,NA
44,10,0,1.13,46,97.83,"Jesús Buitrago","internacional",2024,"1",21,39,51,136,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5,6,5,7,3,5,2,6,13,19,NA
57,31,557,1.82,55,81.82,"Agencia Efe","internacional",2023,"12",31,60,119,189,4587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,10,29,6,20,22,27,12,21,36,54,NA
15,12,76,1.27,15,80,"Europa Press","internacional",2024,"1",25,35,85,60,2060,1,1,1,2,0,2,1,0,2,1,2,2,0,2,1,0,0,2,1,3,35,9,17,41,1,38,8,10,55,12,"Cine"
27,5,14,1.45,22,86.36,"Antonio Fernández","internacional",2024,"1",31,29,63,74,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,4,18,12,8,7,32,18,43,"Rusia"
12,5,17,1.56,9,77.78,"Maya Siminovich","internacional",2024,"1",15,45,98,133,3514,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,2,0,0,4,0,9,7,3,19,4,10,4,14,23,20,NA
44,22,16,1.63,30,100,"Lorena Sáez","internacional",2024,"1",5,55,80,80,4717,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,17,16,2,25,10,9,5,32,29,48,NA
26,22,436,1.61,31,77.42,"Lucía Gutiérrez","internacional",2024,"1",12,48,76,77,2920,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,1,0,0,1,1,14,5,2,16,2,14,4,5,33,20,"Estados Unidos"
20,14,233,1.84,19,73.68,"Camila Pujalví","internacional",2024,"1",25,35,114,150,3305,3,1,5,5,0,4,0,0,5,1,10,2,8,10,0,10,3,0,11,1,35,15,25,42,5,42,14,13,51,15,"Estados Unidos"
19,15,6,1.42,19,63.16,"Nora Villalba","internacional",2023,"12",30,61,87,148,2577,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,4,3,4,5,2,2,7,17,NA
21,19,254,1.24,21,90.48,"Silvia Jiménez","internacional",2024,"1",21,39,53,115,7834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,4,39,11,26,9,24,57,50,NA
127,55,40,1.27,121,80.99,"Antonio Fernández","internacional",2024,"1",21,39,91,170,4180,2,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,26,11,1,28,9,11,10,21,38,39,NA
494,462,37,1.14,495,44.24,"Silvia Jiménez","internacional",2024,"2",3,26,91,126,1710,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,4,13,21,0,17,4,14,27,8,"Estados Unidos"
152,143,25,1.17,153,86.27,"Paco Rodríguez","internacional",2020,"1",14,1507,76,148,1502,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,6,5,8,3,7,2,8,16,15,NA
207,149,47,1.21,236,83.9,"Associated Press","internacional",2024,"2",11,18,88,227,7880,1,1,0,0,1,1,0,0,1,1,2,0,2,2,0,2,1,1,2,2,24,22,10,24,15,17,12,27,39,61,"Estados Unidos"
34,12,183,1.44,25,88,"Lorena Sáez","internacional",2024,"2",10,19,122,164,2493,1,0,1,1,0,1,1,0,1,0,3,0,0,3,0,2,0,1,6,2,11,2,2,12,4,8,0,11,25,16,"Rusia"
14,9,4,1.67,9,77.78,"Alfonso Masoliver","internacional",2024,"2",12,17,32,106,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,28,50,14,37,16,28,75,65,NA
19,11,401,1.94,16,87.5,"Jesús Buitrago","internacional",2024,"1",27,33,104,137,3801,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,15,19,7,22,9,15,6,25,30,49,"Estados Unidos"
95,68,55,1.2,86,90.7,"La Razón","internacional",2024,"1",5,55,72,147,3788,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,2,16,6,7,18,6,17,3,10,24,21,"Sexo"
17,9,155,1.38,16,93.75,"Martín García","internacional",2024,"1",12,48,131,114,2134,2,1,0,1,0,1,0,1,4,3,0,0,0,1,0,0,0,1,0,0,7,13,4,12,14,10,9,19,18,28,NA
61,34,105,1.59,58,81.03,"Silvia Jiménez","internacional",2024,"2",6,23,100,73,1765,1,2,0,1,2,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,4,8,3,4,7,6,4,13,11,14,NA
49,42,297,1.55,49,71.43,"Antonio Fernández","internacional",2023,"2",26,368,53,65,9349,2,0,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,31,19,4,28,7,5,6,49,46,59,NA
12,12,7,1.25,12,75,"Marco Chavarría","internacional",2023,"10",25,127,129,143,2518,0,1,1,1,0,0,0,1,2,2,2,0,0,1,0,1,0,0,4,0,12,10,11,17,3,11,4,18,30,25,NA
65,12,27,1.35,52,88.46,"Agencia Efe","internacional",2024,"1",8,52,88,131,3136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,16,7,19,15,14,8,24,23,37,NA
